timestamp,production_load_t,equipment_utilization_pct,ambient_temp_c,equipment_run_frac,furnace_kwh,compressor_kwh,ventilation_kwh,auxiliary_kwh,energy_kwh
2024-03-04 23:00:00,106.61,91.95,23.55,0.999,656.18,253.15,42.1,62.64,1014.06
2024-03-05 00:00:00,117.05,86.75,19.94,0.884,698.3,247.45,42.96,60.93,1049.64
2024-03-05 01:00:00,110.86,100.0,21.21,0.98,678.9,261.32,38.86,60.75,1039.83
2024-03-05 02:00:00,102.82,96.84,24.17,1.0,629.34,273.85,55.12,50.74,1009.05
2024-03-05 03:00:00,88.51,86.48,19.76,0.828,552.05,245.06,43.23,48.69,889.03
2024-03-05 04:00:00,92.39,95.73,20.85,0.892,578.69,264.6,40.12,58.16,941.56
2024-03-05 05:00:00,94.1,82.16,19.22,0.862,607.25,232.53,37.3,63.31,940.39
2024-03-05 06:00:00,91.65,95.26,20.76,0.932,577.46,270.53,36.36,51.11,935.46
2024-03-05 07:00:00,85.18,77.76,19.46,0.762,551.07,229.08,41.75,64.48,886.38
2024-03-05 08:00:00,90.09,86.24,22.2,0.831,571.81,238.9,38.26,58.48,907.45
2024-03-05 09:00:00,101.88,84.57,20.85,0.822,618.13,242.14,43.96,55.86,960.09
2024-03-05 10:00:00,103.51,91.83,19.23,0.988,649.12,248.44,39.67,60.42,997.65
2024-03-05 11:00:00,114.2,99.03,21.89,1.0,689.01,266.28,39.68,53.51,1048.48
2024-03-05 12:00:00,118.06,98.26,20.9,1.0,699.84,275.14,40.46,47.31,1062.75
2024-03-05 13:00:00,117.9,100.0,22.06,1.0,705.39,272.33,39.5,66.03,1083.25
2024-03-05 14:00:00,107.1,94.04,18.91,0.964,653.85,261.46,41.11,59.76,1016.18
2024-03-05 15:00:00,99.19,86.98,21.19,0.798,621.92,249.68,48.28,56.39,976.27
2024-03-05 16:00:00,88.99,81.66,21.79,0.807,559.49,234.78,42.16,57.11,893.54
2024-03-05 17:00:00,83.7,85.91,20.0,0.967,559.47,235.53,41.69,56.13,892.83
2024-03-05 18:00:00,84.09,78.78,18.74,0.766,532.97,235.4,43.15,58.24,869.76
2024-03-05 19:00:00,88.48,88.82,20.57,0.964,567.29,249.61,39.57,59.44,915.91
2024-03-05 20:00:00,96.15,94.19,22.48,0.945,584.98,261.32,37.0,63.44,946.74
2024-03-05 21:00:00,96.79,80.05,22.32,0.667,602.95,228.44,28.5,56.52,916.41
2024-03-05 22:00:00,113.47,100.0,19.99,1.0,690.29,276.66,31.8,54.71,1053.47
2024-03-05 23:00:00,111.91,100.0,18.71,1.0,670.57,281.49,42.99,57.32,1052.37
2024-03-06 00:00:00,114.91,98.72,20.14,0.985,706.57,265.05,41.48,72.32,1085.41
2024-03-06 01:00:00,110.0,98.0,20.09,1.0,673.48,272.18,39.41,60.78,1045.86
2024-03-06 02:00:00,97.8,94.09,21.46,0.857,606.47,257.79,49.45,62.0,975.71
2024-03-06 03:00:00,103.54,90.39,20.63,0.835,641.07,237.83,39.86,58.73,977.49
2024-03-06 04:00:00,95.45,88.64,19.66,0.897,592.49,237.71,30.55,68.67,929.42
2024-03-06 05:00:00,85.88,76.37,22.45,0.788,559.43,222.93,43.8,64.3,890.46
2024-03-06 06:00:00,85.27,83.33,21.0,0.901,554.46,241.05,44.64,54.8,894.95
2024-03-06 07:00:00,89.07,87.03,21.44,0.902,568.35,246.41,42.88,60.79,918.43
2024-03-06 08:00:00,86.25,85.71,18.2,0.797,556.14,244.6,44.7,58.07,903.51
2024-03-06 09:00:00,97.88,94.27,17.15,0.953,597.6,273.5,32.96,62.06,966.12
2024-03-06 10:00:00,110.68,91.46,18.63,0.945,685.12,255.25,40.38,64.98,1045.73
2024-03-06 11:00:00,107.97,91.32,20.07,0.82,659.07,250.19,36.68,53.88,999.83
2024-03-06 12:00:00,116.17,100.0,21.65,0.998,709.07,269.24,42.09,61.79,1082.2
2024-03-06 13:00:00,107.56,93.03,17.28,0.914,663.82,265.17,46.08,55.96,1031.04
2024-03-06 14:00:00,109.37,95.68,23.18,0.924,674.91,253.32,40.65,67.08,1035.96
2024-03-06 15:00:00,99.86,89.59,21.04,0.921,610.91,255.57,42.61,64.83,973.92
2024-03-06 16:00:00,86.04,78.91,22.83,0.732,542.83,225.81,37.99,50.05,856.68
2024-03-06 17:00:00,91.67,93.95,19.46,0.96,596.33,252.31,39.93,54.37,942.93
2024-03-06 18:00:00,82.06,78.39,21.54,0.812,518.15,215.92,37.94,53.28,825.3
2024-03-06 19:00:00,83.77,76.25,20.92,0.817,530.06,229.0,47.2,59.69,865.96
2024-03-06 20:00:00,93.3,84.4,22.02,0.788,586.86,232.09,35.71,61.51,916.16
2024-03-06 21:00:00,104.59,82.29,20.44,0.748,643.33,233.18,40.35,63.96,980.82
2024-03-06 22:00:00,103.44,88.46,21.5,0.899,632.86,239.92,45.48,58.77,977.03
2024-03-06 23:00:00,113.24,91.78,22.44,0.903,691.11,264.53,33.02,58.59,1047.25
2024-03-07 00:00:00,116.72,100.0,19.97,1.0,710.79,270.59,41.73,61.42,1084.53
2024-03-07 01:00:00,115.76,94.51,21.31,0.968,698.67,250.4,40.44,75.75,1065.27
2024-03-07 02:00:00,108.21,98.54,18.11,0.988,658.88,264.37,37.28,52.43,1012.95
2024-03-07 03:00:00,98.53,96.26,22.0,0.954,612.48,270.5,44.86,50.6,978.45
2024-03-07 04:00:00,89.19,88.5,23.88,0.824,561.97,239.99,50.24,57.32,909.52
2024-03-07 05:00:00,87.35,82.6,19.08,0.854,543.19,231.29,42.63,56.41,873.52
2024-03-07 06:00:00,80.71,81.06,20.81,0.807,525.96,237.35,38.81,56.31,858.44
2024-03-07 07:00:00,75.32,70.04,22.27,0.696,502.75,209.13,34.69,59.94,806.51
2024-03-07 08:00:00,94.25,86.45,20.99,0.869,590.0,234.24,40.72,54.15,919.11
2024-03-07 09:00:00,103.62,87.51,21.19,0.886,619.96,245.1,39.39,57.02,961.47
2024-03-07 10:00:00,98.05,92.5,20.36,0.838,605.67,253.32,39.63,58.53,957.15
2024-03-07 11:00:00,108.95,100.0,20.3,1.0,672.0,270.31,38.01,58.64,1038.97
2024-03-07 12:00:00,117.48,100.0,20.82,0.958,695.88,275.68,37.66,59.29,1068.51
2024-03-07 13:00:00,121.22,90.65,21.01,0.9,731.67,251.82,40.12,59.25,1082.85
2024-03-07 14:00:00,107.58,91.99,19.17,0.984,654.35,252.61,35.07,55.96,998.0
2024-03-07 15:00:00,97.09,89.16,20.85,0.981,605.29,246.38,44.15,58.72,954.54
2024-03-07 16:00:00,91.77,86.32,23.3,0.778,573.35,247.73,39.28,59.97,920.35
2024-03-07 17:00:00,92.51,82.6,20.32,0.828,573.46,229.14,40.45,64.8,907.85
2024-03-07 18:00:00,82.42,82.43,19.09,0.838,543.55,220.11,38.7,52.6,854.96
2024-03-07 19:00:00,83.81,75.69,20.72,0.682,545.59,217.61,42.6,60.12,865.92
2024-03-07 20:00:00,90.57,80.56,19.87,0.846,578.0,231.45,42.38,60.82,912.65
2024-03-07 21:00:00,96.19,91.32,18.94,0.919,608.2,249.28,42.03,60.92,960.43
2024-03-07 22:00:00,107.99,88.92,21.15,0.899,663.98,243.57,35.32,61.16,1004.03
2024-03-07 23:00:00,119.49,100.0,19.88,0.954,725.0,267.81,39.23,53.43,1085.48
2024-03-08 00:00:00,116.29,91.3,20.17,0.934,696.15,251.58,46.41,60.8,1054.94
2024-03-08 01:00:00,111.98,100.0,21.33,1.0,690.93,262.21,38.63,60.53,1052.3
2024-03-08 02:00:00,106.33,89.3,18.8,0.899,661.97,251.49,44.2,62.74,1020.4
2024-03-08 03:00:00,93.75,85.76,18.49,0.832,591.78,224.11,39.96,59.17,915.02
2024-03-08 04:00:00,96.03,89.67,22.11,0.875,597.86,251.55,38.96,57.3,945.66
2024-03-08 05:00:00,86.7,80.52,18.21,0.816,543.7,230.98,40.75,65.01,880.43
2024-03-08 06:00:00,84.28,82.86,19.64,0.831,543.22,236.98,36.67,53.91,870.78
2024-03-08 07:00:00,99.78,92.77,18.4,0.973,632.39,243.24,43.6,53.13,972.36
2024-03-08 08:00:00,93.7,91.65,20.37,0.892,579.19,254.22,36.58,53.8,923.79
2024-03-08 09:00:00,96.99,92.45,21.75,0.864,613.11,250.9,42.21,61.73,967.95
2024-03-08 10:00:00,105.79,92.04,21.27,0.938,645.2,262.89,44.31,56.39,1008.8
2024-03-08 11:00:00,117.58,98.06,24.69,0.957,704.83,268.09,46.55,59.44,1078.92
2024-03-08 12:00:00,115.45,100.0,22.73,1.0,687.86,262.94,39.05,66.93,1056.77
2024-03-08 13:00:00,107.24,98.37,19.71,0.984,650.17,256.43,40.74,54.11,1001.45
2024-03-08 14:00:00,111.18,90.98,19.31,0.943,681.06,247.37,37.06,51.49,1016.98
2024-03-08 15:00:00,97.33,89.16,25.16,0.841,612.81,252.11,44.85,64.15,973.92
2024-03-08 16:00:00,99.99,88.32,22.7,0.89,621.85,252.39,39.16,55.83,969.23
2024-03-08 17:00:00,91.33,84.99,21.99,0.815,572.64,239.56,36.96,54.14,903.3
2024-03-08 18:00:00,83.21,75.46,21.22,0.694,527.23,218.94,42.52,59.46,848.15
2024-03-08 19:00:00,92.13,84.01,21.51,0.797,581.16,234.42,43.94,59.04,918.57
2024-03-08 20:00:00,92.77,95.44,18.88,0.927,580.94,260.3,44.21,55.66,941.11
2024-03-08 21:00:00,103.41,94.6,21.34,1.0,638.74,265.96,40.97,62.81,1008.48
2024-03-08 22:00:00,109.44,82.26,21.21,0.794,664.62,230.67,45.88,56.1,997.28
2024-03-08 23:00:00,109.6,100.0,19.75,0.936,665.66,273.95,37.29,55.88,1032.78
2024-03-09 00:00:00,83.68,87.29,20.46,0.879,539.65,240.13,45.14,50.67,875.59
2024-03-09 01:00:00,88.86,82.63,23.54,0.828,567.13,239.61,46.4,47.73,900.87
2024-03-09 02:00:00,79.29,83.23,21.08,0.808,526.22,238.25,40.16,61.18,865.82
2024-03-09 03:00:00,73.39,72.4,24.37,0.716,484.23,217.86,45.16,53.4,800.65
2024-03-09 04:00:00,65.55,70.43,18.65,0.753,452.14,219.19,44.15,59.24,774.71
2024-03-09 05:00:00,66.95,80.97,20.48,0.843,469.19,214.54,42.65,69.64,796.01
2024-03-09 06:00:00,72.0,74.64,18.94,0.776,484.58,221.27,41.05,62.33,809.22
2024-03-09 07:00:00,60.99,61.14,19.45,0.552,434.25,191.22,38.2,60.14,723.81
2024-03-09 08:00:00,69.47,74.42,20.02,0.889,462.39,218.97,36.3,62.12,779.78
2024-03-09 09:00:00,80.65,79.93,21.74,0.852,517.48,229.3,40.43,70.79,858.0
2024-03-09 10:00:00,80.31,86.15,21.66,0.887,520.26,242.34,35.42,50.57,
2024-03-09 11:00:00,86.55,83.35,20.24,0.775,552.34,237.05,42.93,59.32,891.64
2024-03-09 12:00:00,82.0,78.89,17.92,0.836,538.57,231.11,32.9,67.37,869.95
2024-03-09 13:00:00,86.46,88.45,23.48,0.859,546.44,250.71,43.89,61.54,902.58
2024-03-09 14:00:00,79.88,80.54,20.83,0.796,518.67,228.99,38.89,66.02,852.58
2024-03-09 15:00:00,78.94,75.72,19.59,0.673,523.31,217.89,38.24,56.87,836.32
2024-03-09 16:00:00,74.12,82.84,21.68,0.766,492.35,234.08,38.89,53.75,819.07
2024-03-09 17:00:00,75.62,78.78,21.57,0.81,497.99,222.95,28.47,69.56,818.97
2024-03-09 18:00:00,66.07,73.05,20.78,0.781,452.25,224.08,38.23,60.38,774.94
2024-03-09 19:00:00,66.56,74.17,21.49,0.776,443.78,208.13,36.53,64.13,752.57
2024-03-09 20:00:00,70.15,69.72,19.53,0.73,461.61,210.92,36.58,64.44,773.55
2024-03-09 21:00:00,73.59,74.16,22.4,0.738,475.23,220.19,53.21,66.4,815.03
2024-03-09 22:00:00,81.98,81.01,19.77,0.79,531.55,226.93,34.44,61.47,854.4
2024-03-09 23:00:00,83.56,80.81,20.35,0.823,545.16,231.47,41.58,61.69,879.9
2024-03-10 00:00:00,86.92,89.82,22.4,0.939,560.74,256.21,37.53,62.49,916.97
2024-03-10 01:00:00,90.01,86.09,23.23,0.861,579.21,238.82,38.56,56.79,913.39
2024-03-10 02:00:00,76.6,82.57,23.8,0.886,514.63,241.28,37.86,65.25,859.01
2024-03-10 03:00:00,79.56,79.83,23.01,0.788,518.95,234.35,46.33,57.14,856.77
2024-03-10 04:00:00,74.64,82.6,20.94,0.777,492.7,229.21,44.82,65.53,832.26
2024-03-10 05:00:00,64.78,74.38,19.11,0.743,455.73,209.55,37.52,63.97,766.78
2024-03-10 06:00:00,55.26,67.7,23.53,0.682,390.7,203.16,46.4,48.97,689.24
2024-03-10 07:00:00,62.83,71.35,23.48,0.709,424.7,202.39,38.52,64.03,729.64
2024-03-10 08:00:00,74.56,72.51,20.42,0.789,490.1,194.84,38.4,61.17,
2024-03-10 09:00:00,74.91,79.99,22.8,0.84,490.9,225.04,44.16,66.67,826.77
2024-03-10 10:00:00,76.63,78.11,20.92,0.71,503.53,237.08,36.0,68.66,845.27
2024-03-10 11:00:00,82.72,78.85,23.67,0.865,526.82,222.91,40.06,60.55,850.34
2024-03-10 12:00:00,89.61,90.34,20.65,0.766,571.02,251.99,40.1,61.79,924.89
2024-03-10 13:00:00,86.93,77.21,24.39,0.88,550.1,226.35,44.45,53.58,874.48
2024-03-10 14:00:00,79.67,77.72,22.6,0.763,528.17,222.97,36.77,59.16,847.07
2024-03-10 15:00:00,73.53,81.9,24.12,0.81,478.11,230.0,52.75,68.28,829.13
2024-03-10 16:00:00,67.81,75.48,20.73,0.752,457.92,225.88,36.62,60.0,780.43
2024-03-10 17:00:00,61.57,70.54,22.03,0.725,425.16,208.38,43.87,64.64,742.05
2024-03-10 18:00:00,70.21,76.36,19.97,0.764,472.9,219.81,42.38,59.89,794.99
2024-03-10 19:00:00,63.97,72.88,22.69,0.722,447.25,217.84,38.02,59.42,762.52
2024-03-10 20:00:00,74.24,69.54,22.77,0.761,493.35,199.85,43.24,62.87,799.32
2024-03-10 21:00:00,81.09,78.8,25.02,0.816,524.4,217.89,42.07,45.44,829.8
2024-03-10 22:00:00,84.62,90.39,22.15,0.856,548.62,240.07,40.55,61.86,891.1
2024-03-10 23:00:00,83.02,78.21,22.51,0.819,541.83,227.65,44.21,48.75,862.44
2024-03-11 00:00:00,116.61,96.72,20.88,0.993,705.23,262.12,37.77,59.59,1064.7
2024-03-11 01:00:00,112.89,93.74,22.4,0.91,687.57,261.81,42.36,55.82,1047.56
2024-03-11 02:00:00,103.89,91.51,21.01,0.955,644.6,252.47,37.7,54.22,988.99
2024-03-11 03:00:00,101.3,87.73,21.76,0.869,613.34,236.01,40.7,67.39,957.44
2024-03-11 04:00:00,87.78,86.33,21.85,0.852,556.11,239.15,40.42,65.6,901.29
2024-03-11 05:00:00,91.76,86.87,21.06,0.856,581.81,247.8,38.53,58.22,926.37
2024-03-11 06:00:00,83.14,85.44,21.68,0.733,533.37,237.85,32.67,71.89,875.79
2024-03-11 07:00:00,87.81,78.65,21.02,0.76,556.77,232.29,43.12,64.97,897.15
2024-03-11 08:00:00,93.63,85.11,21.01,0.887,591.16,236.02,47.96,59.21,934.36
2024-03-11 09:00:00,98.96,88.35,23.2,0.882,618.0,249.86,42.72,50.56,961.14
2024-03-11 10:00:00,109.85,97.2,21.85,0.908,672.97,253.43,37.55,59.51,1023.45
2024-03-11 11:00:00,111.09,91.58,22.1,0.964,669.12,250.96,41.02,56.84,1017.94
2024-03-11 12:00:00,118.49,100.0,19.4,0.985,701.08,267.68,44.58,57.69,1071.03
2024-03-11 13:00:00,107.61,99.74,22.22,0.936,664.47,261.06,45.51,62.07,1033.11
2024-03-11 14:00:00,108.01,89.06,22.38,1.0,654.09,253.69,44.33,56.86,1008.97
2024-03-11 15:00:00,107.76,91.42,20.99,0.862,652.29,248.15,41.78,66.6,1008.82
2024-03-11 16:00:00,88.5,81.59,24.71,0.86,555.28,226.88,47.58,57.35,887.09
2024-03-11 17:00:00,84.3,95.31,18.15,0.915,550.7,267.96,40.47,54.89,914.02
2024-03-11 18:00:00,87.06,81.38,22.76,0.821,556.97,231.86,37.55,63.25,889.63
2024-03-11 19:00:00,87.73,92.25,22.65,0.877,561.38,258.41,39.66,59.86,919.31
2024-03-11 20:00:00,93.9,80.62,22.4,0.744,595.03,219.08,39.42,64.28,917.81
2024-03-11 21:00:00,101.96,86.03,21.85,0.886,629.44,235.87,41.17,60.86,967.34
2024-03-11 22:00:00,110.04,91.59,22.41,0.936,678.3,264.85,33.68,53.05,1029.88
2024-03-11 23:00:00,117.43,94.49,22.89,1.0,697.57,263.55,43.64,61.52,1066.28
2024-03-12 00:00:00,116.64,96.98,20.66,0.968,694.51,257.22,31.95,55.46,1039.14
2024-03-12 01:00:00,112.03,92.47,22.2,1.0,671.0,255.53,42.0,60.73,1029.26
2024-03-12 02:00:00,110.19,91.0,21.47,0.923,674.32,245.12,44.68,57.01,1021.14
2024-03-12 03:00:00,107.6,99.59,20.11,1.0,662.05,277.51,43.58,58.97,1042.11
2024-03-12 04:00:00,91.97,92.1,22.82,0.853,576.07,239.8,37.9,60.22,913.98
2024-03-12 05:00:00,83.11,86.3,20.9,0.832,533.7,242.89,42.49,63.67,882.75
2024-03-12 06:00:00,89.43,87.33,19.5,0.899,577.29,244.96,42.82,57.24,922.31
2024-03-12 07:00:00,86.53,83.73,20.94,0.833,547.08,229.15,46.82,46.05,869.11
2024-03-12 08:00:00,83.81,79.42,20.55,0.804,541.41,225.14,41.46,55.22,863.23
2024-03-12 09:00:00,103.39,86.93,23.29,0.828,631.46,244.8,46.43,60.67,983.36
2024-03-12 10:00:00,105.36,94.49,21.98,0.951,655.56,247.77,38.25,65.91,1007.49
2024-03-12 11:00:00,112.63,90.45,23.82,0.91,688.17,242.26,39.87,61.5,1031.79
2024-03-12 12:00:00,116.33,93.19,20.75,0.873,690.45,254.78,43.46,64.98,1053.66
2024-03-12 13:00:00,113.75,100.0,23.06,1.0,686.68,265.0,45.42,60.79,1057.88
2024-03-12 14:00:00,110.34,100.0,26.01,0.915,655.06,267.22,44.67,61.09,1028.04
2024-03-12 15:00:00,98.26,91.1,22.28,0.92,618.49,251.18,35.66,58.79,964.12
2024-03-12 16:00:00,94.55,92.81,23.04,1.0,609.14,249.44,42.36,65.25,966.19
2024-03-12 17:00:00,85.97,81.76,22.79,0.852,532.41,231.53,41.59,68.23,873.76
2024-03-12 18:00:00,87.96,77.29,19.61,0.807,548.36,224.1,40.94,55.18,868.57
2024-03-12 19:00:00,89.47,87.8,22.63,0.833,568.69,249.05,44.67,61.12,923.53
2024-03-12 20:00:00,88.76,87.23,22.21,0.961,563.64,235.7,44.49,54.04,
2024-03-12 21:00:00,104.34,92.53,21.36,0.994,638.43,250.54,40.03,68.36,997.36
2024-03-12 22:00:00,105.36,91.47,20.42,0.872,632.88,255.61,36.02,60.85,985.36
2024-03-12 23:00:00,116.22,100.0,22.79,0.976,703.7,261.11,38.51,59.9,1063.22
2024-03-13 00:00:00,116.47,93.31,20.45,0.996,709.45,256.58,37.61,54.31,1057.95
2024-03-13 01:00:00,120.34,96.3,25.11,1.0,744.49,262.4,45.12,58.87,1110.89
2024-03-13 02:00:00,106.61,88.26,22.08,0.819,663.49,229.83,38.09,59.62,991.03
2024-03-13 03:00:00,98.6,89.73,20.07,0.847,602.62,245.46,39.02,54.63,941.73
2024-03-13 04:00:00,92.42,80.77,21.14,0.801,582.02,231.61,40.3,60.75,914.67
2024-03-13 05:00:00,85.8,79.48,21.49,0.686,553.72,225.63,37.43,55.71,872.49
2024-03-13 06:00:00,88.2,80.57,25.53,0.807,555.49,226.35,47.64,62.17,891.66
2024-03-13 07:00:00,80.54,78.97,20.58,0.849,528.96,226.77,47.31,55.07,858.11
2024-03-13 08:00:00,88.29,76.71,21.74,0.695,567.05,227.02,39.33,60.79,894.19
2024-03-13 09:00:00,95.73,88.3,21.1,0.889,608.54,248.66,37.27,59.03,953.5
2024-03-13 10:00:00,111.3,100.0,22.66,0.971,682.92,265.46,42.41,61.51,1052.31
2024-03-13 11:00:00,119.83,100.0,21.13,1.0,721.45,261.25,36.82,60.83,1080.34
2024-03-13 12:00:00,114.58,100.0,20.2,0.972,687.81,273.12,39.41,60.47,1060.81
2024-03-13 13:00:00,112.32,100.0,21.62,1.0,671.23,262.93,37.29,56.3,1027.75
2024-03-13 14:00:00,107.78,97.78,21.46,0.948,660.65,262.17,35.72,62.77,1021.31
2024-03-13 15:00:00,104.65,92.7,21.02,0.966,640.01,255.87,36.49,61.44,993.8
2024-03-13 16:00:00,88.79,84.51,21.1,0.858,561.5,244.35,37.36,63.19,906.38
2024-03-13 17:00:00,87.96,87.8,23.69,0.871,568.79,252.1,38.87,59.87,919.63
2024-03-13 18:00:00,88.9,82.49,21.43,0.785,575.46,233.6,45.12,59.1,913.27
2024-03-13 19:00:00,89.01,75.09,20.21,0.767,555.19,214.64,41.73,54.93,866.48
2024-03-13 20:00:00,93.26,89.09,21.22,0.869,584.61,239.88,43.77,56.7,924.96
2024-03-13 21:00:00,104.0,86.35,21.99,0.829,636.56,253.08,34.57,57.63,981.84
2024-03-13 22:00:00,96.69,83.53,19.91,0.909,605.95,233.68,38.82,64.81,943.27
2024-03-13 23:00:00,115.7,97.85,24.35,1.0,680.38,269.56,45.9,53.78,1049.62
2024-03-14 00:00:00,112.38,95.72,23.38,0.989,670.23,262.18,49.09,53.3,1034.81
2024-03-14 01:00:00,105.67,85.77,24.22,0.838,647.4,237.15,40.98,59.65,985.18
2024-03-14 02:00:00,109.54,95.6,22.66,0.947,674.01,257.53,36.05,56.17,1023.76
2024-03-14 03:00:00,105.49,97.58,18.93,0.963,648.08,256.62,40.76,58.09,1003.54
2024-03-14 04:00:00,91.95,80.33,24.38,0.82,585.12,235.43,41.58,57.8,919.94
2024-03-14 05:00:00,90.82,91.77,20.78,0.95,575.68,252.0,46.82,56.85,931.35
2024-03-14 06:00:00,91.45,77.92,20.9,0.778,587.46,232.22,42.17,56.18,918.03
2024-03-14 07:00:00,92.27,96.72,22.31,0.928,593.23,260.42,39.41,55.34,948.41
2024-03-14 08:00:00,99.06,87.47,24.14,0.913,609.22,241.91,42.72,58.15,952.0
2024-03-14 09:00:00,102.97,92.21,23.65,0.924,641.91,246.85,42.47,52.69,983.92
2024-03-14 10:00:00,107.8,84.44,23.43,0.772,663.07,235.46,35.28,63.03,996.84
2024-03-14 11:00:00,106.58,92.98,21.61,0.823,672.95,247.82,40.17,55.58,1016.51
2024-03-14 12:00:00,114.02,98.15,21.58,0.996,683.7,268.53,38.05,62.27,1052.55
2024-03-14 13:00:00,109.62,94.38,22.59,0.902,667.15,258.84,43.6,56.7,1026.29
2024-03-14 14:00:00,116.18,95.28,21.88,0.974,692.66,268.93,36.41,65.19,1063.19
2024-03-14 15:00:00,99.3,84.92,23.41,0.81,608.7,229.58,45.26,60.2,943.74
2024-03-14 16:00:00,92.99,92.15,23.32,0.928,588.05,260.81,44.55,54.62,948.02
2024-03-14 17:00:00,89.22,84.76,22.96,0.829,567.72,232.13,42.37,72.49,914.71
2024-03-14 18:00:00,85.17,90.29,18.29,0.991,550.2,251.68,45.01,57.91,904.81
2024-03-14 19:00:00,93.79,84.26,22.27,0.89,593.11,230.08,32.94,57.22,913.34
2024-03-14 20:00:00,90.01,82.83,21.91,0.896,568.16,235.16,41.78,57.56,902.66
2024-03-14 21:00:00,100.78,94.47,22.33,0.946,621.95,243.32,40.41,61.99,967.67
2024-03-14 22:00:00,104.53,84.15,20.94,0.883,634.88,232.69,39.7,52.74,960.02
2024-03-14 23:00:00,107.71,87.79,20.09,0.882,652.94,244.99,36.07,60.68,994.69
2024-03-15 00:00:00,112.55,100.0,22.93,1.0,682.31,280.53,36.0,51.57,1050.42
2024-03-15 01:00:00,112.84,90.56,21.7,0.902,685.79,237.41,43.57,59.63,1026.4
2024-03-15 02:00:00,105.78,83.8,23.1,0.768,654.6,235.96,45.13,65.63,1001.33
2024-03-15 03:00:00,97.23,97.96,21.23,0.88,611.02,262.6,47.19,57.23,978.04
2024-03-15 04:00:00,86.87,76.47,24.36,0.848,566.83,209.09,52.1,64.44,892.46
2024-03-15 05:00:00,86.68,84.26,23.74,0.867,545.6,230.2,36.94,51.65,864.39
2024-03-15 06:00:00,78.98,79.84,22.68,0.826,513.04,224.83,40.61,56.89,835.38
2024-03-15 07:00:00,90.05,70.97,21.92,0.784,563.17,211.84,41.0,53.88,869.89
2024-03-15 08:00:00,92.83,85.08,23.52,0.768,594.37,239.19,46.58,69.54,949.68
2024-03-15 09:00:00,94.17,89.33,22.83,0.875,586.83,239.71,47.2,57.96,931.7
2024-03-15 10:00:00,106.26,94.9,22.6,0.937,660.56,248.29,36.96,56.75,1002.55
2024-03-15 11:00:00,109.98,99.51,23.8,1.0,681.53,271.47,41.08,58.71,1052.8
2024-03-15 12:00:00,116.28,96.2,24.38,0.927,704.69,260.85,49.77,60.03,1075.34
2024-03-15 13:00:00,118.35,100.0,20.36,0.94,714.11,279.67,33.31,58.14,1085.23
2024-03-15 14:00:00,100.0,86.55,20.66,0.805,620.31,239.65,35.69,54.04,949.69
2024-03-15 15:00:00,100.46,83.18,21.07,0.889,619.76,241.53,41.75,66.75,969.79
2024-03-15 16:00:00,91.86,79.44,19.99,0.757,575.8,230.09,48.22,65.44,919.55
2024-03-15 17:00:00,89.69,77.54,22.14,0.748,567.3,227.76,33.55,61.67,890.27
2024-03-15 18:00:00,85.85,87.97,23.14,0.911,563.86,247.34,42.29,61.4,914.89
2024-03-15 19:00:00,84.0,74.43,22.21,0.709,531.67,219.02,42.59,61.08,854.37
2024-03-15 20:00:00,91.22,86.98,21.44,0.785,577.76,228.91,45.88,57.72,910.26
2024-03-15 21:00:00,96.82,87.08,23.93,0.792,609.77,241.44,45.26,57.17,953.65
2024-03-15 22:00:00,111.8,95.39,22.45,0.951,676.75,256.33,33.44,67.97,1034.49
2024-03-15 23:00:00,113.08,100.0,22.75,1.0,688.71,277.62,36.21,63.13,1065.67
2024-03-16 00:00:00,93.85,84.74,24.14,0.837,577.24,231.93,49.33,53.35,911.86
2024-03-16 01:00:00,84.5,85.31,22.22,0.875,553.1,237.47,42.16,57.74,890.47
2024-03-16 02:00:00,77.79,79.08,25.5,0.71,518.01,230.88,41.79,62.44,853.11
2024-03-16 03:00:00,68.95,73.71,21.73,0.66,463.94,216.6,41.97,61.84,784.35
2024-03-16 04:00:00,62.16,82.58,25.4,0.939,423.77,234.42,47.35,62.64,768.19
2024-03-16 05:00:00,58.92,62.25,20.94,0.684,420.95,197.39,30.02,52.57,700.93
2024-03-16 06:00:00,64.82,78.85,23.18,0.827,434.91,227.16,33.73,61.6,757.39
2024-03-16 07:00:00,67.29,76.93,21.44,0.736,448.42,218.28,41.24,65.58,773.52
2024-03-16 08:00:00,63.05,69.13,24.08,0.679,434.82,197.39,51.89,52.47,736.58
2024-03-16 09:00:00,78.58,87.44,21.69,0.874,525.05,246.54,41.06,68.7,881.34
2024-03-16 10:00:00,78.69,70.11,22.84,0.767,518.59,202.6,31.72,61.65,814.56
2024-03-16 11:00:00,85.33,80.06,21.43,0.821,541.47,226.67,33.55,60.55,862.24
2024-03-16 12:00:00,92.7,80.31,23.81,0.829,570.04,235.11,45.76,55.24,906.16
2024-03-16 13:00:00,88.33,86.23,21.42,0.854,561.98,239.75,42.94,56.82,901.48
2024-03-16 14:00:00,79.55,74.21,24.93,0.782,519.77,213.18,44.5,58.11,835.55
2024-03-16 15:00:00,71.44,77.88,20.91,0.794,476.59,221.88,38.06,52.87,789.41
2024-03-16 16:00:00,60.77,69.45,20.39,0.697,438.29,204.33,43.18,58.43,744.22
